serno,tmfc,tmfc_d,ID,tmfc_h,pm10,pm25,pm1,humi,temp,hcho,co,no2,rn,voc,co2,tab
AMI242210004,2.0221E+13,20221024,8472,21,11.6,5.4,5.1,23.5,22.5,189.78,0.92,4.54,0.6,352.6,538,0
AMI242210004,2.0221E+13,20221024,8473,21,10.3,5.6,5.3,23.2,22.5,185.7,0.92,4.81,0.6,342.4,538,0
AMI242210004,2.0221E+13,20221024,8474,21,10.2,5.2,4.9,23.4,22.5,180.81,0.94,5.55,0.6,337.6,538,0
AMI242210004,2.0221E+13,20221024,8475,21,10.2,5.2,4.9,23.3,22.5,181.03,0.95,2.93,0.6,343.5,538,0
AMI242210004,2.0221E+13,20221024,8476,21,9.2,5,4.7,23.4,22.5,192.43,0.89,4.21,0.6,361.5,539,0
AMI242210004,2.0221E+13,20221024,8477,21,9.2,5,4.7,23.1,22.5,181.85,0.87,1.98,0.6,332.1,539,0
AMI242210004,2.0221E+13,20221024,8478,21,9.2,5,4.7,23,22.5,171.68,0.88,2.74,0.6,304.8,539,0
AMI242210004,2.0221E+13,20221024,8479,21,9.2,5,4.7,23,22.4,176.17,0.85,3.87,0.6,297.8,539,0
AMI242210004,2.0221E+13,20221024,8480,21,10.5,4.9,4.7,23.2,22.5,179.43,0.81,2.18,0.6,300.3,539,0
AMI242210004,2.0221E+13,20221024,8481,21,10.5,4.9,4.7,23.1,22.3,175.56,0.83,2.96,0.6,299.6,539,0
AMI242210004,2.0221E+13,20221024,8482,22,9.7,4.8,4.6,22.9,22.4,169.65,0.82,5.13,0.6,284.5,538,0
AMI242210004,2.0221E+13,20221024,8483,22,8.9,5,4.7,22.9,22.5,166.4,0.83,5.38,0.6,280.9,535,0
AMI242210004,2.0221E+13,20221024,8484,22,8.8,4.7,4.5,23.1,22.4,165.8,0.83,5.55,0.6,280.4,534,0
AMI242210004,2.0221E+13,20221024,8485,22,9.3,4.6,4.4,22.9,22.5,168.84,0.81,3.1,0.6,281.6,532,0
AMI242210004,2.0221E+13,20221024,8486,22,8.9,4.8,4.6,23,22.4,170.07,0.79,2.59,0.6,271.4,527,0
AMI242210004,2.0221E+13,20221024,8487,22,8.9,4.8,4.6,23,22.5,171.52,0.82,1.32,0.6,268,527,0
AMI242210004,2.0221E+13,20221024,8488,22,9.5,4.5,4.3,23.2,22.4,181.28,0.75,3.08,0.9,275,526,0
AMI242210004,2.0221E+13,20221024,8489,22,10.5,4.7,4.5,23.1,22.4,175.98,0.77,4.35,0.9,280.5,525,0
AMI242210004,2.0221E+13,20221024,8490,22,7.9,4.3,4.1,23.1,22.4,175.36,0.79,5.3,0.9,289.5,524,0
AMI242210004,2.0221E+13,20221024,8491,22,7.9,4.3,4.1,23.2,22.3,176.58,0.77,4.57,0.9,299.8,524,0
AMI242210004,2.0221E+13,20221024,8492,22,8.6,4.5,4.3,23.2,22.3,171.49,0.75,2.27,0.9,292,524,0
AMI242210004,2.0221E+13,20221024,8493,22,8.5,4.3,4.1,23,22.4,164.17,0.72,3.9,0.9,284.5,522,0
AMI242210004,2.0221E+13,20221024,8494,22,8.6,4.5,4.3,23.1,22.4,169.87,0.73,4.75,0.9,289.9,519,0
AMI242210004,2.0221E+13,20221024,8495,22,9.7,4.2,4,23,22.5,162.13,0.7,1.85,0.9,278.8,518,0
AMI242210004,2.0221E+13,20221024,8496,22,9.4,4.3,4.1,22.8,22.3,155.83,0.7,5.48,0.9,266.1,518,0
AMI242210004,2.0221E+13,20221024,8497,22,10.4,4.5,4.3,23,22.3,152.58,0.69,5.53,0.9,261,517,0
AMI242210004,2.0221E+13,20221024,8498,22,10.4,4.5,4.3,22.8,22.5,150.55,0.69,5.28,0.9,259.6,517,0
AMI242210004,2.0221E+13,20221024,8499,22,10.6,4.5,4.3,23.1,22.5,147.49,0.68,5.71,0.6,257.4,517,0
AMI242210004,2.0221E+13,20221024,8500,22,8.2,4.3,4.1,22.9,22.4,159.49,0.69,5.94,0.6,272.2,516,0
AMI242210004,2.0221E+13,20221024,8501,22,8.9,4,3.8,23,22.4,152.37,0.68,4.82,0.6,260.8,516,0
AMI242210004,2.0221E+13,20221024,8502,22,8.5,4.1,3.9,23,22.4,147.89,0.67,4.93,0.6,255.2,515,0
AMI242210004,2.0221E+13,20221024,8503,22,9,4.2,4,22.8,22.5,146.89,0.67,4.72,0.6,253.2,516,0
AMI242210004,2.0221E+13,20221024,8504,22,9,4.2,4,23,22.5,140.17,0.66,5.64,0.6,244.7,516,0
AMI242210004,2.0221E+13,20221024,8505,22,8.7,4.4,4.2,22.9,22.3,147.69,0.66,6.05,0.6,250.4,516,0
AMI242210004,2.0221E+13,20221024,8506,22,8,4.1,3.9,22.9,22.3,142.41,0.66,5.22,0.6,246.8,516,0
AMI242210004,2.0221E+13,20221024,8507,22,8.5,4.3,4.1,23.1,22.4,142.82,0.65,5.19,0.6,247.4,516,0
AMI242210004,2.0221E+13,20221024,8508,22,8.7,4.1,3.9,22.7,22.3,136.93,0.64,5.52,0.8,238.2,516,0
AMI242210004,2.0221E+13,20221024,8509,22,10.1,4.3,4.1,22.6,22.4,129,0.62,4.35,0.8,225.6,516,0
AMI242210004,2.0221E+13,20221024,8510,22,9.9,4.3,4.1,22.6,22.3,131.03,0.62,5.53,0.8,229.6,516,0
AMI242210004,2.0221E+13,20221024,8511,22,10.1,4.7,4.5,22.6,22.4,128.79,0.62,5.8,0.8,222.5,515,0
AMI242210004,2.0221E+13,20221024,8512,22,8,4.3,4.1,22.7,22.4,126.55,0.62,6.09,0.8,220.4,515,0
AMI242210004,2.0221E+13,20221024,8513,22,8.1,3.9,3.7,22.7,22.4,130.42,0.63,6.52,0.8,223.8,515,0
AMI242210004,2.0221E+13,20221024,8514,22,7.9,4.2,4,22.7,22.5,129.41,0.63,5.9,0.8,223.8,515,0
AMI242210004,2.0221E+13,20221024,8515,22,7.6,3.9,3.7,22.6,22.3,124.53,0.63,5.56,0.8,217.8,513,0
AMI242210004,2.0221E+13,20221024,8516,22,8.6,4.1,3.9,22.7,22.4,125.34,0.61,6.03,0.8,214.4,513,0
AMI242210004,2.0221E+13,20221024,8517,22,8.7,4.2,4,22.7,22.3,126.97,0.61,5.66,0.8,216.6,513,0
AMI242210004,2.0221E+13,20221024,8518,22,8.7,4,3.8,22.7,22.4,103.77,0.52,4.99,0.6,179.4,512,0
AMI242210004,2.0221E+13,20221024,8519,22,8.8,3.7,3.5,22.7,22.4,126.36,0.62,6.31,0.6,217.2,512,0
AMI242210004,2.0221E+13,20221024,8520,22,8.6,4,3.8,22.7,22.3,124.94,0.61,6.14,0.6,213.9,511,0
AMI242210004,2.0221E+13,20221024,8521,22,8,4.3,4.1,22.8,22.3,124.34,0.6,5.79,0.6,210,510,0
AMI242210004,2.0221E+13,20221024,8522,22,9.9,4.1,3.9,22.8,22.3,126.78,0.61,5.88,0.6,215,510,0
AMI242210004,2.0221E+13,20221024,8523,22,9,4.2,4,22.8,22.3,124.14,0.6,5.59,0.6,210.4,509,0
AMI242210004,2.0221E+13,20221024,8524,22,8.7,4,3.8,22.7,22.3,120.48,0.6,5.15,0.6,203.4,506,0
AMI242210004,2.0221E+13,20221024,8525,22,7.8,3.9,3.7,22.5,22.3,115.19,0.59,5.22,0.6,194,505,0
AMI242210004,2.0221E+13,20221024,8526,22,7,3.9,3.7,22.8,22.3,114.79,0.59,6.72,0.6,193.5,505,0
AMI242210004,2.0221E+13,20221024,8527,22,7.2,3.9,3.7,22.5,22.3,121.71,0.6,6.43,0.6,201.3,504,0
AMI242210004,2.0221E+13,20221024,8528,22,9.1,4.4,4.2,22.6,22.3,113.98,0.6,5.48,0.6,192.9,504,0
AMI242210004,2.0221E+13,20221024,8529,22,9.3,4.1,3.9,22.4,22.2,113.57,0.6,5.87,0.6,188.7,504,0
AMI242210004,2.0221E+13,20221024,8530,22,9.3,4.3,4.1,22.5,22.3,113.57,0.59,6.54,0.6,186.5,504,0
AMI242210004,2.0221E+13,20221024,8531,22,9.3,4.3,4.1,22.5,22.3,112.35,0.59,6.26,0.6,185.3,504,0
AMI242210004,2.0221E+13,20221024,8532,22,7,3.8,3.6,22.6,22.2,113.99,0.59,6.34,0.6,188.7,504,0
AMI242210004,2.0221E+13,20221024,8533,22,10,4.1,3.9,22.5,22.3,108.9,0.58,6.58,0.6,180.7,504,0
AMI242210004,2.0221E+13,20221024,8534,22,10.5,3.9,3.7,22.5,22.2,109.31,0.59,6.49,0.6,179.4,503,0
AMI242210004,2.0221E+13,20221024,8535,22,10.8,4,3.8,22.4,22.3,107.08,0.59,6.76,0.6,177.4,502,0
AMI242210004,2.0221E+13,20221024,8536,22,10.8,4,3.8,22.7,22.2,119.09,0.61,7.7,0.6,189.1,502,0
AMI242210004,2.0221E+13,20221024,8537,22,8.9,4.3,4.1,22.4,22.3,113.59,0.6,6.44,0.6,183.2,502,0
AMI242210004,2.0221E+13,20221024,8538,22,7.8,4.1,3.9,22.4,22.2,103.82,0.58,5.86,0.6,167.9,503,0
AMI242210004,2.0221E+13,20221024,8539,22,7.4,3.6,3.4,22.4,22.2,102.6,0.59,6.79,0.6,165.7,503,0
AMI242210004,2.0221E+13,20221024,8540,22,8.2,3.9,3.7,22.5,22.3,106.06,0.59,7.26,0.6,169.8,502,0
AMI242210004,2.0221E+13,20221024,8541,22,6.8,3.5,3.3,22.4,22.2,105.65,0.59,6.7,0.6,168.6,501,0
AMI242210004,2.0221E+13,20221024,8542,23,8.2,3.8,3.6,22.4,22.2,105.45,0.58,6.69,0.6,169,501,0
AMI242210004,2.0221E+13,20221024,8543,23,10.6,3.4,3.2,22.6,22.2,105.25,0.58,7.23,0.6,170.4,500,0
AMI242210004,2.0221E+13,20221024,8544,23,10.6,3.4,3.2,22.6,22.2,110.15,0.59,6.69,0.6,174.2,500,0
AMI242210004,2.0221E+13,20221024,8545,23,10.6,3.4,3.2,22.3,22.2,105.26,0.58,6.4,0.6,166.3,500,0
AMI242210004,2.0221E+13,20221024,8546,23,7.9,3.4,3.2,22.7,22.2,107.5,0.58,7.1,0.6,167.2,498,0
AMI242210004,2.0221E+13,20221024,8547,23,7.9,3.4,3.2,22.6,22.2,107.91,0.58,6.51,0.6,171.1,498,0
AMI242210004,2.0221E+13,20221024,8548,23,8.2,3.6,3.4,22.3,22.2,100.99,0.56,6.51,0.2,160.4,497,0
AMI242210004,2.0221E+13,20221024,8549,23,8.7,3.8,3.6,22.4,22.2,98.96,0.57,6.5,0.2,154.6,496,0
AMI242210004,2.0221E+13,20221024,8550,23,7.5,3.5,3.3,22.3,22.2,101.2,0.58,5.89,0.2,156.2,495,0
AMI242210004,2.0221E+13,20221024,8551,23,8.9,3.6,3.4,22.3,22.2,98.35,0.57,6.79,0.2,155,494,0
AMI242210004,2.0221E+13,20221024,8552,23,11,3.8,3.6,22.5,22.1,106.09,0.58,7.29,0.2,163,493,0
AMI242210004,2.0221E+13,20221024,8553,23,8.8,3.5,3.3,22.4,22.2,105.89,0.58,6.64,0.2,162.2,493,0
AMI242210004,2.0221E+13,20221024,8554,23,8.8,3.5,3.3,22.5,22.1,101.61,0.58,6.27,0.2,156.9,493,0
AMI242210004,2.0221E+13,20221024,8555,23,7.1,3.8,3.6,22.5,22.2,104.47,0.56,7.08,0.2,158.1,493,0
AMI242210004,2.0221E+13,20221024,8556,23,8.1,3.8,3.6,22.5,22.1,99.79,0.57,7.16,0.2,155.4,494,0
AMI242210004,2.0221E+13,20221024,8557,23,8.4,3.4,3.2,22.5,22.1,95.71,0.58,7.31,0.2,152.3,495,0
AMI242210004,2.0221E+13,20221024,8558,23,6.6,3.3,3.1,22.4,22.2,102.03,0.58,7.4,0.2,157,495,0
AMI242210004,2.0221E+13,20221024,8559,23,6.6,3.3,3.1,22.6,22.1,104.28,0.58,6.74,0.2,159.8,495,0
AMI242210004,2.0221E+13,20221024,8560,23,7,3.6,3.4,22.5,22.2,98.98,0.57,6.79,0.2,152.5,495,0
AMI242210004,2.0221E+13,20221024,8561,23,7,3.6,3.4,22.4,22.1,99.79,0.57,6.83,0.2,153,495,0
AMI242210004,2.0221E+13,20221024,8562,23,7,3.6,3.4,22.5,22.1,95.72,0.56,6.1,0.2,150.4,495,0
AMI242210004,2.0221E+13,20221024,8563,23,6.9,3.4,3.2,22.5,22.1,103.06,0.56,7.31,0.2,156.4,495,0
AMI242210004,2.0221E+13,20221024,8564,23,7.3,3.6,3.4,22.4,22.1,98.57,0.56,6.74,0.2,148,494,0
AMI242210004,2.0221E+13,20221024,8565,23,6.8,3.5,3.3,22.5,22.2,95.11,0.57,6.77,0.2,147.3,493,0
AMI242210004,2.0221E+13,20221024,8566,23,8.2,3.6,3.4,22.5,22.1,95.32,0.55,6.81,0.2,144.8,493,0
AMI242210004,2.0221E+13,20221024,8567,23,7.7,3.8,3.6,22.5,22.1,94.5,0.55,6.71,0.2,143.4,492,0
AMI242210004,2.0221E+13,20221024,8568,23,6.8,3.1,2.9,22.4,22.1,94.5,0.56,7.26,0.2,145.7,491,0
AMI242210004,2.0221E+13,20221024,8569,23,8.5,3.6,3.4,22.6,22.1,97.77,0.56,6.59,0.2,146.1,490,0
AMI242210004,2.0221E+13,20221024,8570,23,8.5,3.6,3.4,22.3,22.1,94.92,0.55,7.09,0.2,141.8,490,0
AMI242210004,2.0221E+13,20221024,8571,23,7.4,3.4,3.2,22.6,22,95.32,0.55,7.15,0.2,141.4,490,0
AMI242210004,2.0221E+13,20221024,8572,23,6.8,3.8,3.6,22.5,22,95.73,0.55,6.83,0.2,144.1,490,0
AMI242210004,2.0221E+13,20221024,8573,23,6.8,3.8,3.6,22.7,21.9,95.74,0.56,6.7,0.2,145.2,490,0
AMI242210004,2.0221E+13,20221024,8574,23,7.5,3.4,3.2,22.6,22,100.43,0.56,6.81,0.2,148.4,489,0
AMI242210004,2.0221E+13,20221024,8575,23,8.4,3.6,3.4,22.6,22,95.94,0.55,6.17,0.2,143.1,490,0
AMI242210004,2.0221E+13,20221024,8576,23,6.7,3.1,2.9,22.4,22,91.86,0.55,6.55,0.2,136.9,491,0
AMI242210004,2.0221E+13,20221024,8577,23,7.5,3.3,3.1,22.4,21.9,91.65,0.56,6.64,0.2,134.5,490,0
AMI242210004,2.0221E+13,20221024,8578,23,8.4,3.6,3.4,22.6,21.9,95.73,0.56,7.24,0.2,139.3,490,0
AMI242210004,2.0221E+13,20221024,8579,23,8,3.6,3.4,22.7,22,95.33,0.56,7.41,0.2,142.1,490,0
AMI242210004,2.0221E+13,20221024,8580,23,7.1,3.4,3.2,22.6,22,99.21,0.56,7.12,0.2,147.2,489,0
AMI242210004,2.0221E+13,20221024,8581,23,7.1,3.4,3.2,22.8,21.9,99.82,0.55,7.19,0.2,150.2,489,0
AMI242210004,2.0221E+13,20221024,8582,23,8.1,3.6,3.4,22.8,22.1,99.01,0.55,6.56,0.2,146.9,488,0
AMI242210004,2.0221E+13,20221024,8583,23,7.9,3.8,3.6,22.8,22.1,97.79,0.54,6.51,0.2,144.5,487,0
AMI242210004,2.0221E+13,20221024,8584,23,7.9,3.8,3.6,22.5,22,94.53,0.54,6.69,0.2,139.6,487,0
AMI242210004,2.0221E+13,20221024,8585,23,7.9,3.8,3.6,22.7,22,77.22,0.45,5.39,0.2,116.1,487,0
AMI242210004,2.0221E+13,20221024,8586,23,8.8,3.5,3.3,22.6,21.9,94.74,0.54,6.17,0.2,142.2,487,0
AMI242210004,2.0221E+13,20221024,8587,23,8.8,3.5,3.3,22.5,22,93.11,0.54,6.88,0.2,136.5,486,0
AMI242210004,2.0221E+13,20221024,8588,23,7.1,3.6,3.4,22.5,22,92.09,0.54,6.69,0.2,137.3,485,0
AMI242210004,2.0221E+13,20221024,8589,23,7.6,3.5,3.3,22.5,22,91.27,0.54,6.44,0.2,134.4,484,0
AMI242210004,2.0221E+13,20221024,8590,23,6.8,3.3,3.1,22.6,22,90.46,0.54,7.17,0.2,132.4,483,0
AMI242210004,2.0221E+13,20221024,8591,23,6.8,3.3,3.1,22.5,22.1,90.26,0.53,6.93,0.2,131.1,483,0
AMI242210004,2.0221E+13,20221024,8592,23,7.6,3.5,3.3,22.7,22,89.45,0.53,6.98,0.2,131.1,482,0
AMI242210004,2.0221E+13,20221024,8593,23,8,3.6,3.4,22.4,21.9,90.06,0.52,7.19,0.2,131.6,482,0
AMI242210004,2.0221E+13,20221024,8594,23,8,3.6,3.4,22.4,21.9,91.29,0.52,7.32,0.2,129.3,482,0
AMI242210004,2.0221E+13,20221024,8595,23,7.4,3.5,3.3,22.5,21.9,90.88,0.53,7.22,0.2,129.8,481,0
AMI242210004,2.0221E+13,20221024,8596,23,6.9,3.3,3.1,22.5,22,93.12,0.52,6.72,0.2,134.4,480,0
AMI242210004,2.0221E+13,20221024,8597,23,7.1,3.5,3.3,22.4,21.9,89.66,0.53,7.22,0.2,130.6,481,0
AMI242210004,2.0221E+13,20221024,8598,23,7.8,3.6,3.4,22.7,22,87.21,0.52,7.35,0.4,130.5,481,0
AMI242210004,2.0221E+13,20221024,8599,23,6.8,3.3,3.1,22.4,21.9,92.52,0.53,6.79,0.4,134.8,482,0
AMI242210004,2.0221E+13,20221024,8600,23,7.7,3.6,3.4,22.5,21.9,86.81,0.51,6.63,0.4,126.7,482,0
AMI242210004,2.0221E+13,20221024,8601,23,6,3.4,3.2,22.4,21.9,81.93,0.51,7.33,0.4,122,483,0
AMI242210004,2.0221E+13,20221025,8602,0,8.6,3.9,3.7,22.4,22,80.91,0.51,7.49,0.4,120,484,0
AMI242210004,2.0221E+13,20221025,8603,0,7.2,3.7,3.5,22.4,22,80.92,0.49,7.31,0.4,118.1,484,0
AMI242210004,2.0221E+13,20221025,8604,0,7.2,3.7,3.5,22.4,22,84.38,0.49,7.46,0.4,121.7,484,0
AMI242210004,2.0221E+13,20221025,8605,0,8.1,3.7,3.5,22.2,21.9,86.63,0.5,6.79,0.4,123.3,484,0
AMI242210004,2.0221E+13,20221025,8606,0,8.1,3.7,3.5,22.2,22,75.82,0.48,7.64,0.4,111.4,485,0
AMI242210004,2.0221E+13,20221025,8607,0,8.1,3.7,3.5,22,22,74.2,0.47,7.71,0.4,107.3,485,0
AMI242210004,2.0221E+13,20221025,8608,0,8.1,3.7,3.5,22.1,21.9,77.26,0.48,7.67,0.4,108.4,485,0
AMI242210004,2.0221E+13,20221025,8609,0,9.2,3.7,3.5,21.9,22,73.79,0.48,8.11,0.5,103.9,485,0
AMI242210004,2.0221E+13,20221025,8610,0,9.4,4,3.8,21.6,21.9,68.29,0.46,8.01,0.5,96.5,485,0
AMI242210004,2.0221E+13,20221025,8611,0,9.4,4,3.8,21.7,21.9,71.15,0.45,8.31,0.5,99.7,485,0
AMI242210004,2.0221E+13,20221025,8612,0,9.4,4,3.8,21.9,21.9,67.27,0.44,7.71,0.5,91.4,485,0
AMI242210004,2.0221E+13,20221025,8613,0,8.6,3.6,3.4,21.8,21.9,67.28,0.45,7.98,0.5,92.6,484,0
AMI242210004,2.0221E+13,20221025,8614,0,8.6,3.6,3.4,21.7,21.9,61.57,0.44,7.85,0.5,83.5,483,0
AMI242210004,2.0221E+13,20221025,8615,0,6.8,3.7,3.5,21.6,21.9,59.94,0.43,8.45,0.5,81,483,0
AMI242210004,2.0221E+13,20221025,8616,0,6.8,3.7,3.5,21.7,21.9,60.76,0.43,8.83,0.5,80.5,481,0
AMI242210004,2.0221E+13,20221025,8617,0,6.8,3.7,3.5,21.8,22,68.5,0.44,8.85,0.5,86.1,481,0
AMI242210004,2.0221E+13,20221025,8618,0,8,4,3.8,21.8,21.9,68.91,0.45,8.88,0.5,88.8,479,0
AMI242210004,2.0221E+13,20221025,8619,0,8.8,4.1,3.9,21.8,21.8,68.51,0.44,8.64,0.5,86.8,478,0
AMI242210004,2.0221E+13,20221025,8620,0,8.9,3.7,3.5,21.7,22,65.25,0.43,9.15,0.5,84,477,0
AMI242210004,2.0221E+13,20221025,8621,0,8.9,3.7,3.5,21.8,21.8,62.39,0.43,8.68,0.5,80,477,0
AMI242210004,2.0221E+13,20221025,8622,0,7.3,3.7,3.5,21.8,21.9,63.41,0.43,9.09,0.5,79.9,477,0
AMI242210004,2.0221E+13,20221025,8623,0,8.7,3.8,3.6,22,21.9,66.47,0.43,8.46,0.5,82.7,476,0
AMI242210004,2.0221E+13,20221025,8624,0,7.8,3.8,3.6,21.9,21.9,68.51,0.44,8.83,0.5,85.9,474,0
AMI242210004,2.0221E+13,20221025,8625,0,7.8,3.8,3.6,22,21.9,68.51,0.43,9.14,0.5,83.8,474,0
AMI242210004,2.0221E+13,20221025,8626,0,7.8,3.8,3.6,22,21.9,68.51,0.44,8.75,0.5,85.4,474,0
AMI242210004,2.0221E+13,20221025,8627,0,6.5,3.3,3.1,22,21.9,69.73,0.45,9.48,0.5,89.9,474,0
AMI242210004,2.0221E+13,20221025,8628,0,7.2,3.5,3.3,22.2,21.8,74.02,0.45,9.39,0.6,93.5,475,0
AMI242210004,2.0221E+13,20221025,8629,0,6.7,3.8,3.6,22.3,21.8,74.63,0.45,8.53,0.6,94.1,476,0
AMI242210004,2.0221E+13,20221025,8630,0,6.7,3.8,3.6,22.2,21.9,75.86,0.45,8.36,0.6,99.9,476,0
AMI242210004,2.0221E+13,20221025,8631,0,6.8,3.8,3.6,22.2,21.8,75.65,0.45,8.4,0.6,100.3,476,0
AMI242210004,2.0221E+13,20221025,8632,0,7,4,3.8,22.4,21.9,74.63,0.44,8.29,0.6,98.2,477,0
AMI242210004,2.0221E+13,20221025,8633,0,7,4,3.8,22.3,21.9,80.75,0.46,8.68,0.6,103.6,477,0
AMI242210004,2.0221E+13,20221025,8634,0,8.9,3.7,3.5,22.5,21.9,78.92,0.46,8.75,0.6,104.9,478,0
AMI242210004,2.0221E+13,20221025,8635,0,8.9,3.7,3.5,22.4,21.8,78.51,0.45,8.62,0.6,102.9,478,0
AMI242210004,2.0221E+13,20221025,8636,0,7.5,3.8,3.6,22.3,21.9,75.25,0.46,7.7,0.6,99.7,478,0
AMI242210004,2.0221E+13,20221025,8637,0,8.9,3.8,3.6,22.2,21.8,70.97,0.44,8.24,0.6,95,478,0
AMI242210004,2.0221E+13,20221025,8638,0,8.9,3.8,3.6,22.1,21.8,70.15,0.45,7.92,0.6,92.9,479,0
AMI242210004,2.0221E+13,20221025,8639,0,7.7,3.7,3.5,22.4,21.8,69.95,0.45,9.18,0.8,94.8,478,0
AMI242210004,2.0221E+13,20221025,8640,0,7.7,3.7,3.5,22.2,21.9,73.21,0.45,8.42,0.8,94.9,478,0
AMI242210004,2.0221E+13,20221025,8641,0,7.7,3.7,3.5,22.1,21.9,67.09,0.44,8.54,0.8,89.8,478,0
AMI242210004,2.0221E+13,20221025,8642,0,8.3,3.7,3.5,22.2,21.8,67.5,0.44,8.79,0.8,89.4,478,0
AMI242210004,2.0221E+13,20221025,8643,0,7.1,3.6,3.4,22.2,21.8,70.76,0.44,8.87,0.8,93.6,478,0
AMI242210004,2.0221E+13,20221025,8644,0,8.1,3.9,3.7,22.4,21.9,75.87,0.45,9.04,0.8,99.5,477,0
AMI242210004,2.0221E+13,20221025,8645,0,7,3.6,3.4,22.5,21.8,85.04,0.46,8.92,0.8,112.1,477,0
AMI242210004,2.0221E+13,20221025,8646,0,7.4,3.7,3.5,22.4,21.7,83.01,0.46,8.64,0.8,110.5,477,0
AMI242210004,2.0221E+13,20221025,8647,0,8.3,3.9,3.7,22.2,21.8,71.38,0.44,8.6,0.8,97.9,477,0
AMI242210004,2.0221E+13,20221025,8648,0,9,4.2,4,22.5,21.8,68.32,0.43,9,0.9,94.4,478,0
AMI242210004,2.0221E+13,20221025,8649,0,8.1,4,3.8,22.3,21.8,71.59,0.43,8.41,0.9,94.3,478,0
AMI242210004,2.0221E+13,20221025,8650,0,7.5,4,3.8,22.3,21.9,60.98,0.41,7.89,0.9,81.6,478,0
AMI242210004,2.0221E+13,20221025,8651,0,10.1,3.9,3.7,22.4,21.8,58.74,0.4,8.27,0.9,78.2,478,0
AMI242210004,2.0221E+13,20221025,8652,0,7.2,4.3,4.1,22.2,21.8,60.58,0.41,8.43,0.9,81.1,479,0
AMI242210004,2.0221E+13,20221025,8653,0,7.2,4.3,4.1,22.1,21.9,57.52,0.4,8.16,0.9,78.7,479,0
AMI242210004,2.0221E+13,20221025,8654,0,7.9,3.8,3.6,22.2,21.8,57.93,0.4,8.1,0.9,77.8,479,0
AMI242210004,2.0221E+13,20221025,8655,0,7.6,3.5,3.3,22.2,21.7,58.95,0.4,8.06,0.9,78.6,479,0
AMI242210004,2.0221E+13,20221025,8656,0,8.3,3.9,3.7,22.4,21.7,60.17,0.41,8.7,0.9,82.4,478,0
AMI242210004,2.0221E+13,20221025,8657,0,8.3,3.9,3.7,22.3,21.7,67.1,0.42,9.12,0.9,91.6,478,0
AMI242210004,2.0221E+13,20221025,8658,0,8.8,4.1,3.9,22.4,21.8,63.84,0.41,8.45,0.9,86.4,477,0
AMI242210004,2.0221E+13,20221025,8659,0,7.1,3.9,3.7,22.7,21.8,68.74,0.42,8.66,0.6,90.2,477,0
AMI242210004,2.0221E+13,20221025,8660,0,7.1,3.9,3.7,22.9,21.8,73.43,0.42,8.41,0.6,98,477,0
AMI242210004,2.0221E+13,20221025,8661,0,6.9,3.8,3.6,22.9,21.8,87.3,0.44,9.53,0.6,110.5,476,0
AMI242210004,2.0221E+13,20221025,8662,1,9.5,3.7,3.5,22.6,21.7,80.98,0.44,8.47,0.6,108.4,475,0
AMI242210004,2.0221E+13,20221025,8663,1,7.4,3.7,3.5,22.7,21.8,60.17,0.36,6.22,0.6,84.9,475,0
AMI242210004,2.0221E+13,20221025,8664,1,6.7,3.4,3.2,22.5,21.8,57.73,0.35,6.82,0.6,81.3,475,0
AMI242210004,2.0221E+13,20221025,8665,1,7.2,3.6,3.4,22.7,21.8,66.3,0.41,8.3,0.6,92.1,475,0
AMI242210004,2.0221E+13,20221025,8666,1,7.2,3.6,3.4,22.5,21.7,62.42,0.4,8.16,0.6,87.7,475,0
AMI242210004,2.0221E+13,20221025,8667,1,8,3.4,3.2,22.7,21.7,59.36,0.4,8.18,0.6,83.2,475,0
AMI242210004,2.0221E+13,20221025,8668,1,7.7,3.4,3.2,22.7,21.7,63.65,0.4,8.42,0.6,86.4,475,0
AMI242210004,2.0221E+13,20221025,8669,1,7.7,3.4,3.2,22.6,21.7,65.89,0.4,8.31,0.6,88.8,475,0
AMI242210004,2.0221E+13,20221025,8670,1,8.3,3.5,3.3,22.6,21.8,59.97,0.4,8.44,0.6,83,475,0
AMI242210004,2.0221E+13,20221025,8671,1,8.3,3.5,3.3,22.8,21.8,60.38,0.39,7.67,0.6,83.6,475,0
AMI242210004,2.0221E+13,20221025,8672,1,8.3,3.5,3.3,22.6,21.8,59.56,0.39,8.35,0.6,81.9,475,0
AMI242210004,2.0221E+13,20221025,8673,1,8.5,3.5,3.3,22.8,21.7,57.53,0.39,7.88,0.6,80.2,475,0
AMI242210004,2.0221E+13,20221025,8674,1,6.5,3.1,2.9,22.8,21.7,57.52,0.39,8.39,0.6,80.6,475,0
AMI242210004,2.0221E+13,20221025,8675,1,6.6,3.5,3.3,22.8,21.8,59.15,0.39,7.86,0.6,83,474,0
AMI242210004,2.0221E+13,20221025,8676,1,6.9,3.1,2.9,22.7,21.7,62.83,0.39,8.11,0.6,89.1,474,0
AMI242210004,2.0221E+13,20221025,8677,1,7.9,3.4,3.2,22.8,21.8,60.79,0.39,8.63,0.6,86,474,0
AMI242210004,2.0221E+13,20221025,8678,1,6.9,3.7,3.5,22.9,21.7,63.44,0.4,8.84,0.5,91.9,474,0
AMI242210004,2.0221E+13,20221025,8679,1,6.8,3.3,3.1,22.9,21.8,67.32,0.4,8.35,0.5,93,475,0
