pm10,pm25,pm1,humi,temp,hcho,co,no2,rn,voc,co2
16.5,8.9,8.5,25.3,22.9,243.37,0.96,1.19,1.1,673.1,676
17.3,9.1,8.6,25.7,22.8,235.21,0.91,0,1.1,658.7,673
19.1,9.7,9.2,25.7,22.8,233.58,0.86,1.97,1.1,641.7,670
19.1,9.7,9.2,25.3,22.9,225.87,0.9,2.6,1.1,674.5,670
17.2,8.7,8.3,25.3,22.8,234.82,0.92,3.13,1.1,685.9,667
16,8.6,8.2,25.5,22.8,222.01,0.84,2.9,1.1,656.2,665
16,8.6,8.2,24.9,22.8,216.33,0.87,2.15,1.1,668,663
17.4,8.1,7.7,25.1,22.7,229.78,1.06,1.38,1.1,707.7,658
16.1,8,7.6,25.5,22.8,238.52,0.91,4.54,1.1,689.9,652
16,8,7.6,24.7,22.8,226.13,0.91,2.44,1.1,680.1,645
16.1,7.9,7.5,25.2,22.8,233.08,1.04,3.48,1.1,698.5,642
15,7.2,6.8,24.5,22.7,224.74,1,2.16,1.1,655.2,640
13.8,7.2,6.8,24.8,22.7,239.46,1.1,0,1,661.5,638
14.3,7.2,6.8,25.2,23,252.69,0.96,1.42,1,657.8,637
14.6,7.1,6.7,25.1,22.8,236.85,1.01,2.45,1,628.8,636
15.8,7.4,7,24.9,22.8,240.1,0.96,3.53,1,641.8,635
15.8,7.4,7,24.7,22.7,219.18,1.05,0.89,1,600.2,634
12.3,5.7,5.4,24.1,22.8,219.43,1.02,1.65,1,544.1,630
12.7,6.1,5.8,24.5,22.6,225.93,0.95,3.92,1,521.4,626
13.5,6.4,6.1,24.2,22.7,208.62,0.88,0,1,515.8,624
11.2,5.9,5.6,24.1,22.8,193.54,0.95,4.26,1,469.5,619
11.2,5.9,5.6,24.1,22.7,198.22,1,2.53,1,449.7,619
11.5,5.5,5.2,24,22.6,198.41,0.91,3.82,1,463.8,616
11.1,5.2,4.9,23.7,22.6,181.96,0.99,3.3,0.8,460.4,613
11.1,5.2,4.9,24.2,22.5,206.27,0.97,4.5,0.8,423.6,613
11.1,5.2,4.9,24,22.6,204.05,0.84,3.49,0.8,438.5,613
11.1,5.2,4.9,24.1,22.4,198.62,0.97,4.91,0.8,425.2,606
12.4,5,4.7,23.9,22.5,184.16,0.89,3.59,0.8,414.6,603
11.3,5.3,5,23.9,22.6,187.86,0.89,6,0.8,393,595
11.3,4.7,4.5,24,22.5,183.17,0.91,5.89,0.8,377.9,592
12.2,5.4,5.1,24,22.4,177.66,0.92,4.6,0.8,375,589
10.5,5.2,4.9,23.8,22.4,176.86,0.87,5.43,0.8,368.7,584
10.5,5.2,4.9,23.8,22.5,175.65,0.89,5.79,0.8,364.4,582
11.4,4.9,4.7,23.8,22.5,176.42,0.86,5.71,0.8,357.8,579
11.4,4.9,4.7,23.6,22.4,174.36,0.93,5.14,0.8,340.6,579
11.6,5,4.7,23.9,22.5,185.97,0.92,6.63,0.8,344.3,574
10.5,4.9,4.7,24.2,22.5,185.33,0.85,6.45,0.8,345.3,572
8.6,4.8,4.6,24.1,22.5,185.91,0.86,6.8,0.8,367.5,570
9.5,4.9,4.7,24.1,22.6,182.04,0.91,5.72,0.8,359.9,568
10.6,4.9,4.7,24.1,22.5,182.04,0.88,5.8,0.8,350.3,565
11.2,5.1,4.8,23.7,22.5,182.84,0.84,5.51,0.8,363.7,563
11.2,5.1,4.8,23.9,22.5,177.81,0.94,4.37,0.8,342.8,563
8.8,4.6,4.4,24.1,22.5,184.52,0.82,5.52,0.8,335.5,562
9,4.3,4.1,24.1,22.6,185.73,0.86,5.86,0.7,346.1,562
9.6,4.7,4.5,23.7,22.6,182.67,0.9,5.57,0.7,335.1,563
9.6,4.7,4.5,23.8,22.6,182.05,0.89,5.11,0.7,309.6,563
9.6,4.7,4.5,24.1,22.6,182.45,0.85,5.2,0.7,304.9,563
10.1,5.1,4.8,24.3,22.4,197.08,0.84,6.8,0.7,336.6,564
9.8,4.6,4.4,24.3,22.4,196.28,0.88,5.25,0.7,320.4,569
8.1,4.2,4,24.1,22.4,183.22,0.87,4.36,0.7,319.7,573
8.1,4.2,4,24.2,22.5,181.59,0.87,5.46,0.7,309.9,573
6.8,4.1,3.9,24.1,22.5,180.96,0.83,5.58,0.7,313,574
7.4,4.2,4,24.1,22.5,180.95,0.85,5.02,0.7,312.3,575
9.3,4.6,4.4,24.3,22.5,175.43,0.86,4.43,0.7,298.5,576
9.3,4.6,4.4,24,22.6,177.66,0.85,4.53,0.7,300.4,576
9.3,4.6,4.4,24.1,22.6,177.25,0.87,5.03,0.7,296.3,576
9.3,4.6,4.4,24.1,22.6,178.27,0.87,2.41,0.7,302.6,576
9.3,4.6,4.4,24.1,22.6,181.72,0.83,4.17,0.7,284.2,578
8.1,4.3,4.1,24.1,22.5,187.01,0.8,4.73,0.7,292.5,579
10.5,4.2,4,24.1,22.5,180.69,0.82,3.13,0.7,282.4,579
10.5,4.2,4,24,22.5,143.84,0.71,3.56,0.7,228.1,579
9.7,4.5,4.3,23.9,22.5,168.05,0.88,4.85,0.7,269.4,579
11,4.4,4.2,23.9,22.6,138.95,0.76,3.77,0.7,225.4,578
9.2,4.4,4.2,24,22.6,173.35,0.88,5.15,0.7,274.1,576
9.2,4.4,4.2,24.1,22.5,175.81,0.85,4.07,0.7,275.7,575
9.3,4.3,4.1,24.2,22.6,177.86,0.82,4.44,0.7,276,573
9.6,4,3.8,23.9,22.6,177.03,0.81,4.5,0.7,280.1,572
9,3.6,3.4,24,22.6,170.72,0.87,4.49,0.7,271.3,572
9,3.9,3.7,23.9,22.6,174.17,0.89,3.09,0.7,271.3,572
10,4.3,4.1,23.8,22.6,173.37,0.89,4.89,0.7,264,572
10,4.3,4.1,24.1,22.6,177.42,0.87,5.5,0.7,263.6,572
8.4,4.5,4.3,24.1,22.6,176.59,0.86,5.15,0.7,262.9,571
10.3,4,3.8,23.9,22.5,176.19,0.88,2.78,0.6,261.5,571
8.2,3.8,3.6,23.8,22.5,179.05,0.88,3.64,0.6,259.2,571
9.7,4.4,4.2,23.9,22.5,182.1,0.84,4.68,0.6,256,571
7.2,3.9,3.7,23.9,22.6,178.65,0.83,4.48,0.6,250.8,570
8.3,4.3,4.1,23.8,22.5,178.64,0.83,3.52,0.6,244.2,569
8.3,4.1,3.9,23.9,22.5,181.9,0.82,4.32,0.6,250.1,568
9.1,4.4,4.2,23.7,22.5,185.15,0.8,4.82,0.6,257.8,567
12.6,5.4,5.1,23.8,22.6,185.58,0.83,0,0.6,289.3,567
12,5.6,5.3,23.9,22.5,201.45,0.75,2.08,0.6,302.6,564
10.6,6,5.7,23.8,22.5,194.32,0.79,1.35,0.6,302.7,561
12.6,5.4,5.1,23.7,22.4,198.82,0.8,3.86,0.6,317.7,557
10.7,5.5,5.2,23.8,22.5,205.12,0.8,4.47,0.9,343.9,556
13.4,5.9,5.6,23.6,22.5,203.5,0.8,2.15,0.9,345.1,555
11.7,5.8,5.5,23.8,22.4,212.05,0.82,4.11,0.9,382.1,554
10.8,5.9,5.6,23.7,22.4,215.29,0.77,4.65,0.9,378.3,552
9.8,5.1,4.8,23.7,22.5,211.62,0.79,2.35,0.9,368.6,552
9.8,5.1,4.8,23.8,22.4,217.92,0.8,5,0.9,389.7,552
12.1,5.8,5.5,23.7,22.5,215.67,0.8,4.85,0.9,389.4,552
12.1,6.4,6.1,23.8,22.5,210.8,0.83,4.69,0.9,377.8,552
14.4,6.9,6.6,23.8,22.3,223.01,0.76,3.81,0.9,412.1,552
12.8,7.5,7.1,23.8,22.4,220.56,0.78,3.94,1,401.4,551
17.5,8.7,8.3,23.7,22.5,220.97,0.78,3.38,1,405.9,551
14.8,8.2,7.8,23.8,22.5,225.46,0.76,4.37,1,419.2,551
14.8,8.2,7.8,23.9,22.4,223.02,0.79,4.38,1,417.2,551
21.7,10.5,10,23.9,22.4,231.56,0.77,4.91,1,454.4,551
21.2,10.3,9.8,24,22.5,230.54,0.76,3.74,1,457.2,552
19.8,9.8,9.3,23.6,22.5,224.63,0.8,2.98,1,455.1,552
19.8,9.8,9.3,23.9,22.4,232.16,0.82,4.69,1,484.1,552
19.8,9.8,9.3,23.9,22.4,233.76,0.78,4.89,1,491.4,552
25.8,12.3,11.7,24,22.5,243.12,0.79,5,1,528.4,552
21.7,11.7,11.1,24,22.5,240.68,0.76,4.69,1,529.5,552
21.7,10.5,10,24.1,22.5,236.2,0.75,4.3,0.9,524.5,552
21.7,10.5,10,23.9,22.4,229.89,0.79,4.81,0.9,528.8,552
22,11.8,11.2,23.8,22.4,232.93,0.83,4.36,0.9,559.7,552
23.9,11.9,11.3,23.8,22.5,229.67,0.85,4.97,0.9,555,552
23.9,11.9,11.3,23.8,22.4,240.85,0.87,4.71,0.9,614.9,552
23.9,11.9,11.3,23.8,22.4,250.21,0.87,5.19,0.9,631.1,552
23.9,11.9,11.3,23.9,22.5,251.43,0.83,5.2,0.9,632.3,552
23.7,13.4,12.7,23.8,22.4,245.53,0.82,3.73,0.9,613.2,552
27.1,13.7,13,23.8,22.4,245.32,0.88,4.72,0.9,622.5,551
25.5,13.2,12.5,23.7,22.5,237.38,0.87,4.22,0.9,601.6,551
28.8,14.1,13.4,23.8,22.5,238.81,0.85,3.02,0.9,605.3,551
26.2,13.6,12.9,23.8,22.6,244.71,0.81,3.93,0.9,634.9,550
25.5,13.3,12.6,23.8,22.5,241.65,0.87,3.05,0.9,646.7,550
27.7,13.4,12.7,23.7,22.4,239.61,0.87,4.84,0.9,643.5,550
27.3,14.2,13.5,23.5,22.6,241.86,0.85,5.48,0.9,668.4,550
25.5,13.7,13,23.8,22.5,250,0.89,3.01,0.9,712.6,551
27.6,13.9,13.2,23.7,22.6,255.09,0.83,3.95,0.9,718.1,551
27.6,13.9,13.2,23.8,22.6,248.57,0.87,3.66,0.9,671.5,551
22.5,11.6,11,23.9,22.4,247.74,0.88,4.87,0.9,675.2,551
22.5,11.6,11,23.8,22.6,249.56,0.88,5.33,0.9,699.8,551
21.6,11.2,10.6,23.5,22.5,247.93,0.87,2.16,1.1,680.4,550
17.8,10,9.5,23.6,22.5,237.97,0.89,3.23,1.1,633.2,550
23.3,11.4,10.8,23.5,22.6,238.56,0.9,4.74,1.1,631.1,550
20,10.8,10.3,23.7,22.5,233.68,0.89,4.14,1.1,648.7,549
20,10.8,10.3,23.6,22.5,253.4,0.91,3.6,1.1,713.7,549
20,10.8,10.3,23.8,22.6,244.24,0.91,3.48,1.1,657.6,550
20,10.8,10.3,23.6,22.6,246.29,0.87,5.12,1.1,677.2,550
20.2,10.2,9.7,23.4,22.5,237.75,0.9,3.87,1.1,633.2,549
19.1,9.3,8.8,23.7,22.5,233.06,0.93,3.78,1.1,605.2,549
19.1,9.3,8.8,23.6,22.4,193.6,0.78,2.83,1.1,503.3,549
15.8,8.2,7.8,23.5,22.5,186.07,0.8,3.66,1.1,469.1,548
16.4,7.6,7.2,23.5,22.5,223.7,0.96,4.39,1.1,532.8,548
16.4,7.6,7.2,23.5,22.5,225.74,0.89,4.62,1.1,511.9,548
15.6,7.9,7.5,23.7,22.5,228.79,0.88,4.89,1.1,535.6,548
16,8.5,8.1,23.6,22.5,230.2,0.89,3.45,1.1,545.2,548
16,8.5,8.1,23.7,22.5,223.7,0.93,0.73,1.1,516.4,548
13.8,7,6.7,23.6,22.5,220.06,0.93,1.35,1.1,488.8,548
12.8,6.8,6.5,23.3,22.5,215.99,0.92,1.96,1.1,452,548
12.7,6.1,5.8,23.4,22.5,215.61,0.89,2.83,1.1,439.3,548
12.3,6.5,6.2,23.4,22.5,213.77,0.89,3.05,1.1,413.6,548
13.1,6.1,5.8,23.5,22.4,207.87,0.91,1.49,1.1,383.2,547
13.1,6.1,5.8,23.4,22.4,209.71,0.85,2.92,1.1,391.1,547
12,6.4,6.1,23.5,22.5,215.41,0.87,2.19,1.1,420.7,546
10.5,5.6,5.3,23.3,22.5,209.1,0.92,2.82,1.1,396,545
12.1,6.2,5.9,23.3,22.5,206.46,0.91,4.54,1.1,395.5,543
12.1,6.2,5.9,23.4,22.5,203.82,0.91,4.26,1.1,379.2,543
12.1,6.2,5.9,23.5,22.5,201.58,0.92,3.1,1.1,378.3,542
10.5,5.7,5.4,23.4,22.4,202.18,0.94,4.42,1.1,395.7,541
12.2,5.6,5.3,23.3,22.4,198.29,0.94,4.22,1.1,392.7,541
11.3,5.8,5.5,23.6,22.5,192,0.97,5.21,0.6,370.6,540
11,5.5,5.2,23.5,22.5,192.19,0.94,4.45,0.6,372.1,538
9.4,5.2,4.9,23.3,22.4,189.78,0.97,3.65,0.6,361.2,537
9.4,5.2,4.9,23.3,22.4,191.61,0.95,3.99,0.6,358.7,537
11.6,5.4,5.1,23.5,22.5,189.78,0.92,4.54,0.6,352.6,538
10.3,5.6,5.3,23.2,22.5,185.7,0.92,4.81,0.6,342.4,538
10.2,5.2,4.9,23.4,22.5,180.81,0.94,5.55,0.6,337.6,538
10.2,5.2,4.9,23.3,22.5,181.03,0.95,2.93,0.6,343.5,538
9.2,5,4.7,23.4,22.5,192.43,0.89,4.21,0.6,361.5,539
9.2,5,4.7,23.1,22.5,181.85,0.87,1.98,0.6,332.1,539
9.2,5,4.7,23,22.5,171.68,0.88,2.74,0.6,304.8,539
9.2,5,4.7,23,22.4,176.17,0.85,3.87,0.6,297.8,539
10.5,4.9,4.7,23.2,22.5,179.43,0.81,2.18,0.6,300.3,539
10.5,4.9,4.7,23.1,22.3,175.56,0.83,2.96,0.6,299.6,539
9.7,4.8,4.6,22.9,22.4,169.65,0.82,5.13,0.6,284.5,538
8.9,5,4.7,22.9,22.5,166.4,0.83,5.38,0.6,280.9,535
8.8,4.7,4.5,23.1,22.4,165.8,0.83,5.55,0.6,280.4,534
9.3,4.6,4.4,22.9,22.5,168.84,0.81,3.1,0.6,281.6,532
8.9,4.8,4.6,23,22.4,170.07,0.79,2.59,0.6,271.4,527
8.9,4.8,4.6,23,22.5,171.52,0.82,1.32,0.6,268,527
9.5,4.5,4.3,23.2,22.4,181.28,0.75,3.08,0.9,275,526
10.5,4.7,4.5,23.1,22.4,175.98,0.77,4.35,0.9,280.5,525
7.9,4.3,4.1,23.1,22.4,175.36,0.79,5.3,0.9,289.5,524
7.9,4.3,4.1,23.2,22.3,176.58,0.77,4.57,0.9,299.8,524
8.6,4.5,4.3,23.2,22.3,171.49,0.75,2.27,0.9,292,524
8.5,4.3,4.1,23,22.4,164.17,0.72,3.9,0.9,284.5,522
8.6,4.5,4.3,23.1,22.4,169.87,0.73,4.75,0.9,289.9,519
9.7,4.2,4,23,22.5,162.13,0.7,1.85,0.9,278.8,518
9.4,4.3,4.1,22.8,22.3,155.83,0.7,5.48,0.9,266.1,518
10.4,4.5,4.3,23,22.3,152.58,0.69,5.53,0.9,261,517
10.4,4.5,4.3,22.8,22.5,150.55,0.69,5.28,0.9,259.6,517
10.6,4.5,4.3,23.1,22.5,147.49,0.68,5.71,0.6,257.4,517
8.2,4.3,4.1,22.9,22.4,159.49,0.69,5.94,0.6,272.2,516
8.9,4,3.8,23,22.4,152.37,0.68,4.82,0.6,260.8,516
8.5,4.1,3.9,23,22.4,147.89,0.67,4.93,0.6,255.2,515
9,4.2,4,22.8,22.5,146.89,0.67,4.72,0.6,253.2,516
9,4.2,4,23,22.5,140.17,0.66,5.64,0.6,244.7,516
8.7,4.4,4.2,22.9,22.3,147.69,0.66,6.05,0.6,250.4,516
8,4.1,3.9,22.9,22.3,142.41,0.66,5.22,0.6,246.8,516
8.5,4.3,4.1,23.1,22.4,142.82,0.65,5.19,0.6,247.4,516
8.7,4.1,3.9,22.7,22.3,136.93,0.64,5.52,0.8,238.2,516
10.1,4.3,4.1,22.6,22.4,129,0.62,4.35,0.8,225.6,516
9.9,4.3,4.1,22.6,22.3,131.03,0.62,5.53,0.8,229.6,516
10.1,4.7,4.5,22.6,22.4,128.79,0.62,5.8,0.8,222.5,515
8,4.3,4.1,22.7,22.4,126.55,0.62,6.09,0.8,220.4,515
8.1,3.9,3.7,22.7,22.4,130.42,0.63,6.52,0.8,223.8,515
7.9,4.2,4,22.7,22.5,129.41,0.63,5.9,0.8,223.8,515
7.6,3.9,3.7,22.6,22.3,124.53,0.63,5.56,0.8,217.8,513
8.6,4.1,3.9,22.7,22.4,125.34,0.61,6.03,0.8,214.4,513
8.7,4.2,4,22.7,22.3,126.97,0.61,5.66,0.8,216.6,513
8.7,4,3.8,22.7,22.4,103.77,0.52,4.99,0.6,179.4,512
8.8,3.7,3.5,22.7,22.4,126.36,0.62,6.31,0.6,217.2,512
8.6,4,3.8,22.7,22.3,124.94,0.61,6.14,0.6,213.9,511
8,4.3,4.1,22.8,22.3,124.34,0.6,5.79,0.6,210,510
9.9,4.1,3.9,22.8,22.3,126.78,0.61,5.88,0.6,215,510
9,4.2,4,22.8,22.3,124.14,0.6,5.59,0.6,210.4,509
8.7,4,3.8,22.7,22.3,120.48,0.6,5.15,0.6,203.4,506
7.8,3.9,3.7,22.5,22.3,115.19,0.59,5.22,0.6,194,505
7,3.9,3.7,22.8,22.3,114.79,0.59,6.72,0.6,193.5,505
7.2,3.9,3.7,22.5,22.3,121.71,0.6,6.43,0.6,201.3,504
9.1,4.4,4.2,22.6,22.3,113.98,0.6,5.48,0.6,192.9,504
9.3,4.1,3.9,22.4,22.2,113.57,0.6,5.87,0.6,188.7,504
9.3,4.3,4.1,22.5,22.3,113.57,0.59,6.54,0.6,186.5,504
9.3,4.3,4.1,22.5,22.3,112.35,0.59,6.26,0.6,185.3,504
7,3.8,3.6,22.6,22.2,113.99,0.59,6.34,0.6,188.7,504
10,4.1,3.9,22.5,22.3,108.9,0.58,6.58,0.6,180.7,504
10.5,3.9,3.7,22.5,22.2,109.31,0.59,6.49,0.6,179.4,503
10.8,4,3.8,22.4,22.3,107.08,0.59,6.76,0.6,177.4,502
10.8,4,3.8,22.7,22.2,119.09,0.61,7.7,0.6,189.1,502
8.9,4.3,4.1,22.4,22.3,113.59,0.6,6.44,0.6,183.2,502
7.8,4.1,3.9,22.4,22.2,103.82,0.58,5.86,0.6,167.9,503
7.4,3.6,3.4,22.4,22.2,102.6,0.59,6.79,0.6,165.7,503
8.2,3.9,3.7,22.5,22.3,106.06,0.59,7.26,0.6,169.8,502
6.8,3.5,3.3,22.4,22.2,105.65,0.59,6.7,0.6,168.6,501
8.2,3.8,3.6,22.4,22.2,105.45,0.58,6.69,0.6,169,501
10.6,3.4,3.2,22.6,22.2,105.25,0.58,7.23,0.6,170.4,500
10.6,3.4,3.2,22.6,22.2,110.15,0.59,6.69,0.6,174.2,500
10.6,3.4,3.2,22.3,22.2,105.26,0.58,6.4,0.6,166.3,500
7.9,3.4,3.2,22.7,22.2,107.5,0.58,7.1,0.6,167.2,498
7.9,3.4,3.2,22.6,22.2,107.91,0.58,6.51,0.6,171.1,498
8.2,3.6,3.4,22.3,22.2,100.99,0.56,6.51,0.2,160.4,497
8.7,3.8,3.6,22.4,22.2,98.96,0.57,6.5,0.2,154.6,496
7.5,3.5,3.3,22.3,22.2,101.2,0.58,5.89,0.2,156.2,495
8.9,3.6,3.4,22.3,22.2,98.35,0.57,6.79,0.2,155,494
11,3.8,3.6,22.5,22.1,106.09,0.58,7.29,0.2,163,493
8.8,3.5,3.3,22.4,22.2,105.89,0.58,6.64,0.2,162.2,493
8.8,3.5,3.3,22.5,22.1,101.61,0.58,6.27,0.2,156.9,493
7.1,3.8,3.6,22.5,22.2,104.47,0.56,7.08,0.2,158.1,493
8.1,3.8,3.6,22.5,22.1,99.79,0.57,7.16,0.2,155.4,494
8.4,3.4,3.2,22.5,22.1,95.71,0.58,7.31,0.2,152.3,495
6.6,3.3,3.1,22.4,22.2,102.03,0.58,7.4,0.2,157,495
6.6,3.3,3.1,22.6,22.1,104.28,0.58,6.74,0.2,159.8,495
7,3.6,3.4,22.5,22.2,98.98,0.57,6.79,0.2,152.5,495
7,3.6,3.4,22.4,22.1,99.79,0.57,6.83,0.2,153,495
7,3.6,3.4,22.5,22.1,95.72,0.56,6.1,0.2,150.4,495
6.9,3.4,3.2,22.5,22.1,103.06,0.56,7.31,0.2,156.4,495
7.3,3.6,3.4,22.4,22.1,98.57,0.56,6.74,0.2,148,494
6.8,3.5,3.3,22.5,22.2,95.11,0.57,6.77,0.2,147.3,493
8.2,3.6,3.4,22.5,22.1,95.32,0.55,6.81,0.2,144.8,493
7.7,3.8,3.6,22.5,22.1,94.5,0.55,6.71,0.2,143.4,492
6.8,3.1,2.9,22.4,22.1,94.5,0.56,7.26,0.2,145.7,491
8.5,3.6,3.4,22.6,22.1,97.77,0.56,6.59,0.2,146.1,490
8.5,3.6,3.4,22.3,22.1,94.92,0.55,7.09,0.2,141.8,490
7.4,3.4,3.2,22.6,22,95.32,0.55,7.15,0.2,141.4,490
6.8,3.8,3.6,22.5,22,95.73,0.55,6.83,0.2,144.1,490
6.8,3.8,3.6,22.7,21.9,95.74,0.56,6.7,0.2,145.2,490
7.5,3.4,3.2,22.6,22,100.43,0.56,6.81,0.2,148.4,489
8.4,3.6,3.4,22.6,22,95.94,0.55,6.17,0.2,143.1,490
6.7,3.1,2.9,22.4,22,91.86,0.55,6.55,0.2,136.9,491
7.5,3.3,3.1,22.4,21.9,91.65,0.56,6.64,0.2,134.5,490
8.4,3.6,3.4,22.6,21.9,95.73,0.56,7.24,0.2,139.3,490
8,3.6,3.4,22.7,22,95.33,0.56,7.41,0.2,142.1,490
7.1,3.4,3.2,22.6,22,99.21,0.56,7.12,0.2,147.2,489
7.1,3.4,3.2,22.8,21.9,99.82,0.55,7.19,0.2,150.2,489
8.1,3.6,3.4,22.8,22.1,99.01,0.55,6.56,0.2,146.9,488
7.9,3.8,3.6,22.8,22.1,97.79,0.54,6.51,0.2,144.5,487
7.9,3.8,3.6,22.5,22,94.53,0.54,6.69,0.2,139.6,487
7.9,3.8,3.6,22.7,22,77.22,0.45,5.39,0.2,116.1,487
8.8,3.5,3.3,22.6,21.9,94.74,0.54,6.17,0.2,142.2,487
8.8,3.5,3.3,22.5,22,93.11,0.54,6.88,0.2,136.5,486
7.1,3.6,3.4,22.5,22,92.09,0.54,6.69,0.2,137.3,485
7.6,3.5,3.3,22.5,22,91.27,0.54,6.44,0.2,134.4,484
6.8,3.3,3.1,22.6,22,90.46,0.54,7.17,0.2,132.4,483
6.8,3.3,3.1,22.5,22.1,90.26,0.53,6.93,0.2,131.1,483
7.6,3.5,3.3,22.7,22,89.45,0.53,6.98,0.2,131.1,482
8,3.6,3.4,22.4,21.9,90.06,0.52,7.19,0.2,131.6,482
8,3.6,3.4,22.4,21.9,91.29,0.52,7.32,0.2,129.3,482
7.4,3.5,3.3,22.5,21.9,90.88,0.53,7.22,0.2,129.8,481
6.9,3.3,3.1,22.5,22,93.12,0.52,6.72,0.2,134.4,480
7.1,3.5,3.3,22.4,21.9,89.66,0.53,7.22,0.2,130.6,481
7.8,3.6,3.4,22.7,22,87.21,0.52,7.35,0.4,130.5,481
6.8,3.3,3.1,22.4,21.9,92.52,0.53,6.79,0.4,134.8,482
7.7,3.6,3.4,22.5,21.9,86.81,0.51,6.63,0.4,126.7,482
6,3.4,3.2,22.4,21.9,81.93,0.51,7.33,0.4,122,483
8.6,3.9,3.7,22.4,22,80.91,0.51,7.49,0.4,120,484
7.2,3.7,3.5,22.4,22,80.92,0.49,7.31,0.4,118.1,484
7.2,3.7,3.5,22.4,22,84.38,0.49,7.46,0.4,121.7,484
8.1,3.7,3.5,22.2,21.9,86.63,0.5,6.79,0.4,123.3,484
8.1,3.7,3.5,22.2,22,75.82,0.48,7.64,0.4,111.4,485
8.1,3.7,3.5,22,22,74.2,0.47,7.71,0.4,107.3,485
8.1,3.7,3.5,22.1,21.9,77.26,0.48,7.67,0.4,108.4,485
9.2,3.7,3.5,21.9,22,73.79,0.48,8.11,0.5,103.9,485
9.4,4,3.8,21.6,21.9,68.29,0.46,8.01,0.5,96.5,485
9.4,4,3.8,21.7,21.9,71.15,0.45,8.31,0.5,99.7,485
9.4,4,3.8,21.9,21.9,67.27,0.44,7.71,0.5,91.4,485
8.6,3.6,3.4,21.8,21.9,67.28,0.45,7.98,0.5,92.6,484
8.6,3.6,3.4,21.7,21.9,61.57,0.44,7.85,0.5,83.5,483
6.8,3.7,3.5,21.6,21.9,59.94,0.43,8.45,0.5,81,483
6.8,3.7,3.5,21.7,21.9,60.76,0.43,8.83,0.5,80.5,481
6.8,3.7,3.5,21.8,22,68.5,0.44,8.85,0.5,86.1,481
8,4,3.8,21.8,21.9,68.91,0.45,8.88,0.5,88.8,479
8.8,4.1,3.9,21.8,21.8,68.51,0.44,8.64,0.5,86.8,478
8.9,3.7,3.5,21.7,22,65.25,0.43,9.15,0.5,84,477
8.9,3.7,3.5,21.8,21.8,62.39,0.43,8.68,0.5,80,477
7.3,3.7,3.5,21.8,21.9,63.41,0.43,9.09,0.5,79.9,477
8.7,3.8,3.6,22,21.9,66.47,0.43,8.46,0.5,82.7,476
7.8,3.8,3.6,21.9,21.9,68.51,0.44,8.83,0.5,85.9,474
7.8,3.8,3.6,22,21.9,68.51,0.43,9.14,0.5,83.8,474
7.8,3.8,3.6,22,21.9,68.51,0.44,8.75,0.5,85.4,474
6.5,3.3,3.1,22,21.9,69.73,0.45,9.48,0.5,89.9,474
7.2,3.5,3.3,22.2,21.8,74.02,0.45,9.39,0.6,93.5,475
6.7,3.8,3.6,22.3,21.8,74.63,0.45,8.53,0.6,94.1,476
6.7,3.8,3.6,22.2,21.9,75.86,0.45,8.36,0.6,99.9,476
6.8,3.8,3.6,22.2,21.8,75.65,0.45,8.4,0.6,100.3,476
7,4,3.8,22.4,21.9,74.63,0.44,8.29,0.6,98.2,477
7,4,3.8,22.3,21.9,80.75,0.46,8.68,0.6,103.6,477
8.9,3.7,3.5,22.5,21.9,78.92,0.46,8.75,0.6,104.9,478
8.9,3.7,3.5,22.4,21.8,78.51,0.45,8.62,0.6,102.9,478
7.5,3.8,3.6,22.3,21.9,75.25,0.46,7.7,0.6,99.7,478
8.9,3.8,3.6,22.2,21.8,70.97,0.44,8.24,0.6,95,478
8.9,3.8,3.6,22.1,21.8,70.15,0.45,7.92,0.6,92.9,479
7.7,3.7,3.5,22.4,21.8,69.95,0.45,9.18,0.8,94.8,478
7.7,3.7,3.5,22.2,21.9,73.21,0.45,8.42,0.8,94.9,478
7.7,3.7,3.5,22.1,21.9,67.09,0.44,8.54,0.8,89.8,478
8.3,3.7,3.5,22.2,21.8,67.5,0.44,8.79,0.8,89.4,478
7.1,3.6,3.4,22.2,21.8,70.76,0.44,8.87,0.8,93.6,478
8.1,3.9,3.7,22.4,21.9,75.87,0.45,9.04,0.8,99.5,477
7,3.6,3.4,22.5,21.8,85.04,0.46,8.92,0.8,112.1,477
7.4,3.7,3.5,22.4,21.7,83.01,0.46,8.64,0.8,110.5,477
8.3,3.9,3.7,22.2,21.8,71.38,0.44,8.6,0.8,97.9,477
9,4.2,4,22.5,21.8,68.32,0.43,9,0.9,94.4,478
8.1,4,3.8,22.3,21.8,71.59,0.43,8.41,0.9,94.3,478
7.5,4,3.8,22.3,21.9,60.98,0.41,7.89,0.9,81.6,478
10.1,3.9,3.7,22.4,21.8,58.74,0.4,8.27,0.9,78.2,478
7.2,4.3,4.1,22.2,21.8,60.58,0.41,8.43,0.9,81.1,479
7.2,4.3,4.1,22.1,21.9,57.52,0.4,8.16,0.9,78.7,479
7.9,3.8,3.6,22.2,21.8,57.93,0.4,8.1,0.9,77.8,479
7.6,3.5,3.3,22.2,21.7,58.95,0.4,8.06,0.9,78.6,479
8.3,3.9,3.7,22.4,21.7,60.17,0.41,8.7,0.9,82.4,478
8.3,3.9,3.7,22.3,21.7,67.1,0.42,9.12,0.9,91.6,478
